0.0 0.4078667163848877
0.5 1.7254352569580078
0.33 2.488192319869995
0.5 3.0007894039154053
0.4 4.114423036575317
0.5 4.775191783905029
0.43 5.689916133880615
0.5 5.894839525222778
0.56 6.0999205112457275
0.6 6.309858560562134
0.55 6.922642230987549
0.5 7.835359334945679
0.54 9.364866018295288
0.57 9.872878789901733
0.6 10.28095555305481
0.56 10.808789730072021
0.53 11.518755674362183
0.5 11.931103229522705
0.47 12.437974214553833
0.45 12.758891820907593
0.48 13.166775226593018
0.5 14.280409574508667
0.48 14.48669171333313
0.5 15.40539264678955
0.48 17.358754634857178
0.46 18.983224630355835
0.44 19.64500880241394
0.43 20.39376449584961
0.41 22.134196758270264
0.4 22.547061920166016
0.39 22.954121589660645
0.41 24.47462749481201
0.39 25.205482721328735
0.38 25.310491800308228
0.4 25.61738920211792
0.42 26.12786602973938
0.43 26.33398723602295
0.42 28.267346620559692
0.44 28.981144189834595
0.45 29.792877674102783
0.44 30.248730421066284
0.45 30.9624981880188
0.44 32.28286552429199
0.45 32.91865849494934
0.47 33.2255597114563
0.48 34.341476917266846
0.47 34.547420263290405
0.48 34.791340589523315
0.47 35.299174785614014
0.48 35.64206290245056
0.49 36.05476641654968
0.48 36.36266827583313
0.49 36.498624324798584
0.5 37.33135199546814
0.51 37.678256034851074
0.5 38.28805208206177
0.49 39.50464344024658
0.48 40.721410512924194
0.49 41.562161445617676
0.5 42.89073395729065
0.49 43.12666869163513
0.48 43.375587463378906
0.48 43.47966814041138
0.47 44.138439655303955
0.46 44.47233986854553
0.47 46.109808683395386
0.48 47.26241993904114
0.49 47.67066526412964
0.48 48.787620067596436
0.49 49.09452986717224
0.49 50.51805543899536
0.49 51.02813720703125
0.49 51.43661904335022
0.5 51.74154996871948
0.51 52.261380672454834
0.5 52.79520606994629
0.49 53.20520210266113
0.5 53.55308771133423
0.49 54.56479501724243
0.49 55.51347804069519
0.48 56.8320472240448
0.48 57.64578175544739
0.48 58.26178526878357
0.48 58.775795698165894
0.47 59.08069562911987
0.48 59.58952975273132
0.47 61.328962087631226
0.47 62.64572477340698
0.46 63.57842826843262
0.47 63.88732051849365
0.47 64.40715169906616
0.47 64.82801389694214
0.46 65.2628755569458
